Filename	Utterance	Segment	Preceding_seg	Following_seg	Syllable	Word	Position	start	end	cdur	dur	Sylldur	1val_F0	2val_F0	3val_F0	4val_F0	5val_F0	6val_F0	7val_F0	8val_F0	9val_F0	1val_int	2val_int	3val_int	4val_int	5val_int	6val_int	7val_int	8val_int	9val_int	F0min	F0max	F0locmin	F0locmax
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	o43	si4	pa3	sno43	si4sno43	3	72.91867208	73.03262562	0.130078071	0.11395354	0.244031612	268.0098008	257.3736146	251.4072411	248.2969294	244.7224828	241.9920163	237.9014993	232.3623253	230.0526285	70.16045592	70.85213194	70.19411922	70.59437966	70.33760119	69.18150117	67.24948952	62.35349559	54.76018729	227.4768949	270.4620064	0.974122291	0.06120194
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a3	sno43	la32	pa3	pa3la32	2	73.13228655	73.22735636	0.099660931	0.095069811	0.194730742	239.3641813	236.7749526	232.1873502	229.8969277	229.6475048	229.7011562	230.2729578	230.9141988	228.634569	71.45810056	73.46701571	72.97175916	72.17616383	71.59911231	71.19965058	70.86699035	70.43612906	69.40517232	226.3144813	239.3851879	1	0.105522898
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a32	pa3		la32	pa3la32	1	73.30679826	73.45396112	0.079441897	0.147162858	0.226604755	229.5773759	226.4982378	222.86105	221.1906009	219.1805497	217.3602183	217.8147841	NA	NA	68.80678228	68.97649695	68.49210911	67.61220271	66.66645695	64.7490769	62.1542146	57.79083649	47.82857558	216.9380863	230.0022176	0.592022413	0.038610229
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	u4		man43	chu4	chu4man43	6	73.84047588	73.89322009	0.070976777	0.05274421	0.123720987	NA	260.4380801	254.5866159	251.2746942	251.7793351	252.8580859	253.4736841	253.249962	253.3185667	62.74783168	66.32840071	67.07084238	67.14228151	67.31383395	67.42258419	67.26680795	66.76531588	66.11193543	250.0191212	260.4779749	0.356341206	0.215610288
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	an43	chu4	si4	man43	chu4man43	5	73.98177827	74.1210499	0.08855818	0.139271628	0.227829808	248.9358172	246.4170644	244.0327476	241.9349	239.4787321	236.752449	235.715736	234.2628266	228.3230377	70.70295843	71.94730901	72.15295064	72.24359356	72.61202547	72.87177504	71.29327509	67.65184922	60.0430216	226.0506702	250.9223889	0.98460562	0
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	i4	man43	sno43	si4	si4sno43	4	74.21020395	74.26425049	0.089154056	0.054046536	0.143200592	NA	253.7134403	251.9415076	250.3898572	250.061857	249.940246	248.6727807	244.5883623	245.6642481	61.24843642	64.55459773	65.55823067	65.7938379	65.6905446	65.21963808	64.22781087	62.49223366	59.81179107	242.2212867	253.7134403	0.87381096	0.22236893
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	o43	si4	pa3	sno43	si4sno43	3	74.39057613	74.48825059	0.126325639	0.097674463	0.224000102	273.5134201	266.650906	255.3250172	250.8748069	246.9812145	242.3008641	236.8575833	229.6644691	228.3510562	69.53185766	73.73799689	73.2134393	72.63861895	72.3413188	71.32225715	68.28516903	61.14336028	53.25426702	224.2502012	273.5134201	0.898672796	0.116041627
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a3	sno43	la32	pa3	pa3la32	2	74.58111295	74.67292694	0.092862355	0.091813995	0.184676351	NA	234.0035194	231.0765939	229.8340533	228.4665619	227.243582	225.7082958	224.5073405	222.5992386	70.01112305	74.47456889	74.65002328	74.43385168	73.98990178	73.43466734	72.5050328	71.14013312	68.37892203	222.322191	234.639699	0.963755166	0.173232796
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a32	pa3		la32	pa3la32	1	74.75041535	74.87674099	0.077488407	0.126325639	0.203814047	228.6618841	226.6986217	224.5638432	222.7075025	221.1015948	223.0089329	235.5836554	240.3536498	230.5961114	65.92203665	67.69556689	67.76548146	67.0689922	65.8510188	63.97330923	61.98540414	58.98952039	51.3192458	220.5978299	248.6732152	0.531447822	0.762523678
ASM_declinacion_9-4-17.wav	cha43 kwa4yu43 le4la43	a43		kwa4	cha43	cha43	5	80.67061199	80.83566584	0.063390243	0.165053842	0.228444085	255.6149088	248.240093	246.2687937	243.0532731	239.0198581	235.2810086	231.4032728	229.4726445	223.0587273	71.621283	74.12023425	76.2245025	76.37522928	75.82715964	75.21009238	73.85826851	70.31720234	58.76308622	221.1572922	274.054849	0.93926075	0
ASM_declinacion_9-4-17.wav	cha43 kwa4yu43 le4la43	a4	cha43	yu43	kwa4	kwa4yu43	4	80.93498802	81.0407871	0.099322184	0.105799075	0.20512126	NA	239.0757957	236.2882293	235.1968641	234.4456893	234.3598083	234.323287	235.1987826	237.1709026	70.78096338	74.71741635	75.82418732	76.60826739	76.86873104	76.8750022	76.26116137	74.51513403	73.00320325	234.1080251	240.2364894	0.66318261	0.145588569
ASM_declinacion_9-4-17.wav	cha43 kwa4yu43 le4la43	u43	kwa4	le4	yu43	kwa4yu43	3	81.07193487	81.18735295	0.031147772	0.115418085	0.146565856	240.3041501	239.0798884	237.5753574	237.1431933	236.7007121	236.4242046	236.8961563	236.7287656	233.9485371	70.49887199	69.1622677	68.53523425	68.52774858	69.00359702	69.74713934	70.9291327	71.8441853	69.9806811	229.5476045	240.6270747	1	0
ASM_declinacion_9-4-17.wav	cha43 kwa4yu43 le4la43	e4	yu43	la43	le4	le4la43	2	81.2961117	81.3775034	0.108758744	0.081391703	0.190150447	236.249534	233.3470103	233.7523576	234.7334003	235.418824	236.9938307	237.720843	237.6452136	235.9822261	67.09362803	68.63588321	68.94518117	69.05167992	69.30688329	69.55964398	69.5920242	69.41516419	68.63943176	232.8853888	238.3690265	0.161479549	0.756667554
